owner,repo_name,commit_id,committer,date,code_added,code_removed,code_size_bytes,code_size_kilobytes
Anuken,Mindustry,22a93fc649992062708d2c282d7c173f9651d66c,web-flow,2021-09-23 18:14:44,1,0,1,0.00098
Anuken,Mindustry,c8ab2bd1ba2ef24bcc774ccc0ef82b8fdae1c468,Anuken,2021-09-23 00:25:01,2,8,10,0.00977
Anuken,Mindustry,9e718b633ec951712f74c8917c18414ff4402dbf,Anuken,2021-09-23 00:21:26,3,3,6,0.00586
Anuken,Mindustry,90d1770b3e3c129591224351821310b972f5c22e,Anuken,2021-09-23 00:12:45,21,5,26,0.02539
Anuken,Mindustry,3f6d5b9dfe0121f72b3975f2f43ffe7f644439b6,Anuken,2021-09-22 23:35:15,13,3,16,0.01562
Anuken,Mindustry,6d41b894ab8d76554308c86593a92c2526c6cff5,Anuken,2021-09-22 23:21:58,0,0,0,0.00000
Anuken,Mindustry,0c4592fbc8b49f8d5fdaf47c76b4b4539ce72227,Anuken,2021-09-22 22:43:13,0,0,0,0.00000
Anuken,Mindustry,dc2ff1e933d3cc7a966f310154f6f24e049fd2e8,Anuken,2021-09-22 22:40:00,1,1,2,0.00195
Anuken,Mindustry,6f8ae1b5a39797394813e9302a4d705dbd7ccdd0,Anuken,2021-09-22 22:32:14,15,9,24,0.02344
Anuken,Mindustry,76e5c51a12e9b7478f1a3984b41d2009ca2b0177,Anuken,2021-09-22 22:26:04,8,2,10,0.00977
Anuken,Mindustry,45f6fde6891bb6a5b4b62d80269324f56af46459,Anuken,2021-09-22 22:22:28,1,0,1,0.00098
Anuken,Mindustry,83dc70b0547744017e2fc8e0d97706ee2faa37ed,Anuken,2021-09-22 22:17:54,1,1,2,0.00195
Anuken,Mindustry,ec886456c82cb36d9077aa4ad3a7e737e61fad6d,Anuken,2021-09-22 22:15:27,0,0,0,0.00000
Anuken,Mindustry,4377eacfd53b64cfcfc86bac0a68842ca3ce40d5,Anuken,2021-09-22 22:11:51,2,2,4,0.00391
Anuken,Mindustry,01f06cd0f7816b4067ab8e4d4063f9f5110ea036,Anuken,2021-09-22 22:04:21,21,5,26,0.02539
Anuken,Mindustry,c92433c5f9cfa315b7cbf31081d3c86d0efc8022,web-flow,2021-09-22 22:01:04,2,2,4,0.00391
Anuken,Mindustry,deca57c2d90005a6d980000dd75040c4ff3d6f70,web-flow,2021-09-22 17:33:18,1,1,2,0.00195
Anuken,Mindustry,00cb441704c55b78554e01f4ac2d6bf546d5a112,Anuken,2021-09-21 17:50:20,1,1,2,0.00195
Anuken,Mindustry,173ac324a415825a8738597e1eae0d03e6c18fff,Anuken,2021-09-21 13:42:24,3,1,4,0.00391
Anuken,Mindustry,3a8ba568b5d0da14b73f19b79fa611021aea8f10,Anuken,2021-09-21 13:42:19,2,2,4,0.00391
Anuken,Mindustry,9289fe01fd9fc35da99d06983d847a1ba1cb1c47,Anuken,2021-09-21 13:41:52,2,2,4,0.00391
Anuken,Mindustry,b60acf2c37ec9f429d7daf957f2443b1cb40cfb7,web-flow,2021-09-21 12:36:34,3,1,4,0.00391
Anuken,Mindustry,6f27fd1ea2340213e0821740ecbf274ebf54cf18,Anuken,2021-09-20 16:38:34,11,1,12,0.01172
Anuken,Mindustry,8a6f3db20ecbc49cea7dcfee934d6b6a697fc039,Anuken,2021-09-20 16:38:29,2,1,3,0.00293
Anuken,Mindustry,e57087e891dd203a2432d3a426c627ba86737d81,Anuken,2021-09-20 14:09:00,13,4,17,0.01660
Anuken,Mindustry,4886ee35e99c6d03627134677322fbe64b576f6a,web-flow,2021-09-20 13:32:30,4,1,5,0.00488
Anuken,Mindustry,bd8b0c985aa8dfa03f2c2f470fd8aa159e362937,Anuken,2021-09-20 13:19:16,32,14,46,0.04492
Anuken,Mindustry,cbb3afa95c88aec6197275bc1ec86c5bd4d3a121,web-flow,2021-09-20 04:10:43,7,0,7,0.00684
Anuken,Mindustry,7e0f68b24dbf52e03066a224861983e8e370295b,Anuken,2021-09-19 16:50:45,11,1,12,0.01172
Anuken,Mindustry,cc0cdeb6c0b8454adee7a0d49bc6f1301b02d3b9,Anuken,2021-09-19 13:29:32,1,1,2,0.00195
Anuken,Mindustry,01a76d1c9e5a20fba3bcc985fda2ee2e46a30c63,Anuken,2021-09-19 12:53:04,2,2,4,0.00391
Anuken,Mindustry,5c0827b20876985ec0921d318f0851409260dd4a,Anuken,2021-09-19 12:52:59,1,1,2,0.00195
Anuken,Mindustry,05b8c772d838bc365fae678342df1715671c9cff,web-flow,2021-09-19 12:34:28,2,2,4,0.00391
Anuken,Mindustry,9dfb5888ec117ced14e82eb6c70bbe2b722dd2df,Anuken,2021-09-19 00:39:43,2,2,4,0.00391
Anuken,Mindustry,66f56d9e98fadf8ec79fba6c116614f7cd2cb3ae,Anuken,2021-09-18 18:33:03,7,1,8,0.00781
Anuken,Mindustry,3f996cf2942eb88c91a398ac708bb888e1464825,Anuken,2021-09-18 18:32:57,2,7,9,0.00879
Anuken,Mindustry,47dc9c7b313a9ea43b332d0dceca1a65343ec9c7,web-flow,2021-09-18 13:52:31,6,0,6,0.00586
Anuken,Mindustry,e4e1bac2aa934a3b212435c53709fc57920c4b3a,web-flow,2021-09-18 01:39:49,1,1,2,0.00195
Anuken,Mindustry,61fa72dcd3a2933df1d053547b7b85da2b13857f,Anuken,2021-09-18 01:33:01,16,7,23,0.02246
Anuken,Mindustry,5d5d1f89536946fe771081dab5dc999843b8c157,Anuken,2021-09-18 01:32:43,7,2,9,0.00879
Anuken,Mindustry,cdb12a381dde127267cca607401999ccdac74575,Anuken,2021-09-18 01:20:16,11,0,11,0.01074
Anuken,Mindustry,01771c52887a51fb81c5f6923f38fa9270560589,Anuken,2021-09-17 15:46:58,3,0,3,0.00293
Anuken,Mindustry,58a21c3cc7602456fa08f32dab42dd8e66e52cf8,Anuken,2021-09-17 15:46:52,4,4,8,0.00781
Anuken,Mindustry,263850624abe3d5df318ab57fff8a7da40f41e50,Anuken,2021-09-17 15:36:57,1,2,3,0.00293
Anuken,Mindustry,effd226c3e17f92cbbb0a10acafc14ded24e1edf,web-flow,2021-09-17 15:33:46,2,0,2,0.00195
Anuken,Mindustry,e08e51b9393592e45e5a51cb731b1bfaba241289,Anuken,2021-09-17 15:23:32,79,19,98,0.09570
Anuken,Mindustry,8ccca23a2477707c5c578d051604dc7fcdb0e094,web-flow,2021-09-17 14:16:03,1,0,1,0.00098
Anuken,Mindustry,84935e1bb052de69c8d47dce073890fccde79b52,Anuken,2021-09-17 01:25:31,4,4,8,0.00781
Anuken,Mindustry,32baf06c97b1b63c1afa0c70f290e069bf8e41fb,Anuken,2021-09-16 22:10:38,9,3,12,0.01172
Anuken,Mindustry,76b0ca53c5358d4044983286204cfd07ebef33ee,Anuken,2021-09-16 19:48:08,4,4,8,0.00781
Anuken,Mindustry,18d34c5854ca0ed6eb4c5bcd1b6f70dac3804384,Anuken,2021-09-16 18:18:24,3,3,6,0.00586
Anuken,Mindustry,ed911d87a350d37a15f7ed248961429b3e3e147f,Anuken,2021-09-16 18:18:17,172,140,312,0.30469
Anuken,Mindustry,0756da0dd1720d786c9281873d651822fd3f47a1,Anuken,2021-09-16 16:41:45,3,3,6,0.00586
Anuken,Mindustry,c9fa7356c2db8daacbeb7cf38ba4870965341bd7,Anuken,2021-09-16 16:40:35,107,15,122,0.11914
Anuken,Mindustry,ad425f322ce3d92a726f6af6c35f2b9c857f621a,Anuken,2021-09-16 14:33:15,5,2,7,0.00684
Anuken,Mindustry,a8fd047cd63b9a7f9c4093774771a0a405498907,Anuken,2021-09-16 14:23:31,43,22,65,0.06348
Anuken,Mindustry,845b64945e0ce6a39deaa52d0074d54cd2965260,Anuken,2021-09-16 14:20:32,21,14,35,0.03418
Anuken,Mindustry,7b623e964c5bc629e956fb5de7318f831500884e,Anuken,2021-09-16 02:34:15,4,0,4,0.00391
Anuken,Mindustry,e3cceea1afcbe636586dd12c08ace026718cf277,Anuken,2021-09-16 02:30:53,19,9,28,0.02734
Anuken,Mindustry,e86171e3c7ec74bca3bc5fcebae46a52deb087e9,Anuken,2021-09-16 00:51:57,77,56,133,0.12988
Anuken,Mindustry,c4fe53955ba556a6e8042b5efbcc8c41812be628,Anuken,2021-09-15 15:24:39,35,23,58,0.05664
Anuken,Mindustry,0068952ba6c2a26fa1a1b14277f870878dbabba3,Anuken,2021-09-15 14:49:22,15,1,16,0.01562
Anuken,Mindustry,a3b3745d01f700833d6643c8d552f7996ab95083,Anuken,2021-09-15 01:28:39,14,5,19,0.01855
Anuken,Mindustry,95c3476144fe5d03fed868d6294ca12cd6eda3b4,Anuken,2021-09-15 01:28:34,2,2,4,0.00391
Anuken,Mindustry,4cb3bef1a7cf651f8c0d67d6759c79d8f8d6fdaf,web-flow,2021-09-14 18:24:19,7,3,10,0.00977
Anuken,Mindustry,248f59131bad2334aec0f76329228e27a5329bd3,web-flow,2021-09-14 16:52:19,7,2,9,0.00879
Anuken,Mindustry,72841afd9657786d28ae412515584563de771fdd,Anuken,2021-09-14 16:29:29,2,2,4,0.00391
Anuken,Mindustry,eb9c3c8033a22f544483076f92186e9cbd6ac1e7,Anuken,2021-09-14 16:25:09,2,2,4,0.00391
Anuken,Mindustry,e23837a4ba3be9dc22c73ba9945e99312f0fa67e,Anuken,2021-09-14 16:21:07,6,23,29,0.02832
Anuken,Mindustry,625f2640d8777aaac789b5393d1894fd2217541a,Anuken,2021-09-14 13:55:40,70,29,99,0.09668
Anuken,Mindustry,01c67b77cb48cbeaec80f015538950f75194cf0a,Anuken,2021-09-14 13:55:35,9,10,19,0.01855
Anuken,Mindustry,63b39cdb727c80c6c151c4005a693d22988041df,web-flow,2021-09-14 13:32:08,1,1,2,0.00195
Anuken,Mindustry,be0397355f884b2c3f7815ad3effa78e334971b5,web-flow,2021-09-14 01:08:42,1,1,2,0.00195
Anuken,Mindustry,689b5af2fb15ee8a5aa12104459a26a72ea6f535,web-flow,2021-09-14 00:54:43,4,0,4,0.00391
Anuken,Mindustry,ba0892fdcb3ecb4801566cd84a1d27d897ca6a88,Anuken,2021-09-14 00:52:41,1530,1127,2657,2.59473
Anuken,Mindustry,d36a00a6fe8b53de8570d60ab2a21e451e936098,web-flow,2021-09-14 00:08:40,61,26,87,0.08496
Anuken,Mindustry,8dfa3494844bb554417d8c5b489c78c18bd4cf23,web-flow,2021-09-13 22:42:34,1,1,2,0.00195
Anuken,Mindustry,2906c61d062ddea3e2cfecf11c68cb2dec87fc3c,web-flow,2021-09-13 17:39:23,3,1,4,0.00391
Anuken,Mindustry,e1ba9f16f63ea0efb72c5dd9ebc0fdbad9e808a8,Anuken,2021-09-13 13:04:01,35,20,55,0.05371
Anuken,Mindustry,826ddf4aad3c6f75c196a422e1eb1bb9dccfe696,Anuken,2021-09-13 13:03:56,2,0,2,0.00195
Anuken,Mindustry,d20048fe11e0cbe8a7b6c942341b1afc9c76bcea,web-flow,2021-09-13 12:44:13,35,20,55,0.05371
Anuken,Mindustry,edbe795aa5a64bf0b69e63f0608f72abc2c36185,Anuken,2021-09-13 00:21:59,10,8,18,0.01758
Anuken,Mindustry,087cd2c55a7a958bc39c5fa6cb7d2788f687562a,Anuken,2021-09-13 00:21:55,4,4,8,0.00781
Anuken,Mindustry,ca62deaaa926a8359e07117e1e960c2d0dfc8832,web-flow,2021-09-12 19:09:52,1,1,2,0.00195
Anuken,Mindustry,d33a4f9f8774aca239d01de7a555c4a5f9076eb5,web-flow,2021-09-12 18:55:26,9,7,16,0.01562
Anuken,Mindustry,f64d078f2960d77ac7c8225461aed6d72da23871,web-flow,2021-09-12 16:54:32,883,856,1739,1.69824
Anuken,Mindustry,da465c7786a0d83301655f9014357a34b51f1ac4,web-flow,2021-09-12 15:34:03,10,0,10,0.00977
Anuken,Mindustry,9c12125e89d89702b2c0cc75461b7643ddd979de,web-flow,2021-09-12 15:22:17,3,1,4,0.00391
Anuken,Mindustry,2a6d7c5a138741d6e0ceecf9ffa852581fe9e2ff,web-flow,2021-09-12 15:21:53,23,10,33,0.03223
Anuken,Mindustry,71e38862b96c7a2e99c72dbdb4a5aded969ff983,web-flow,2021-09-12 15:21:17,23,9,32,0.03125
Anuken,Mindustry,b58a63b200a5325e40d370a96476bbb72487a0d6,web-flow,2021-09-12 15:21:09,24,7,31,0.03027
Anuken,Mindustry,ee8b4f478d8e5f997c1b14954a6ac127e79cc72b,web-flow,2021-09-12 15:09:46,15,1,16,0.01562
Anuken,Mindustry,1941f2267648cc3d9b73dea9a2a7276e6a952010,web-flow,2021-09-12 15:09:40,27,13,40,0.03906
Anuken,Mindustry,35ffbef557105f03fc54f0e066be46fc757d5805,Anuken,2021-09-12 15:07:18,6,2,8,0.00781
Anuken,Mindustry,24db94a55b41791953a396e6908dd8ae34b03558,Anuken,2021-09-12 15:05:05,1,1,2,0.00195
Anuken,Mindustry,46bda9736223ebe3cef77ca84b50b2defb9f588a,Anuken,2021-09-12 13:05:23,3,1,4,0.00391
Anuken,Mindustry,a1b9f7d1b3cac5b3c5f8ebfada5b2c541b0101bf,Anuken,2021-09-12 13:05:18,3,3,6,0.00586
Anuken,Mindustry,32db058dbe51e95d7cfa8952646f51bcd27d36fd,web-flow,2021-09-11 22:47:30,3,1,4,0.00391
Anuken,Mindustry,2f7c5994a78eba4d9d06df1158da6442c40d92fa,Anuken,2021-09-11 19:43:24,13,15,28,0.02734
Anuken,Mindustry,2664bb84be1e60aeec473543ea48d0180e470abb,Anuken,2021-09-11 17:30:10,3,2,5,0.00488
Anuken,Mindustry,bdcfb7ab451111984609301b0a3639213fff9d1e,Anuken,2021-09-11 16:15:39,2,0,2,0.00195
Anuken,Mindustry,5cf47f41983c1000ad21fb90123cc1f8dd54fc9c,Anuken,2021-09-11 16:15:34,5,5,10,0.00977
Anuken,Mindustry,515ee060d2d443972df3ce06d09509a44301b3dc,web-flow,2021-09-11 14:20:57,2,0,2,0.00195
Anuken,Mindustry,90c2473448d6148789a971229248060a70390822,Anuken,2021-09-11 14:07:00,1,1,2,0.00195
Anuken,Mindustry,c5a90759e5ef4ea2c3246ec55f78480f0e38625e,Anuken,2021-09-11 12:45:17,13,4,17,0.01660
Anuken,Mindustry,cccce6badd1ae28041435239b1b31ef063dceff2,Anuken,2021-09-11 01:11:57,14,10,24,0.02344
Anuken,Mindustry,decc570867cf2bc28d0ce4c7afa0ed47da97a492,Anuken,2021-09-10 21:23:17,2,2,4,0.00391
Anuken,Mindustry,caa34c959e9d23068ac922e589257eb56fc8be55,Anuken,2021-09-10 21:07:06,17,8,25,0.02441
Anuken,Mindustry,b8fa15e5462d00686d363043ddbb826456322bb9,Anuken,2021-09-10 20:33:30,1,1,2,0.00195
Anuken,Mindustry,47d5be679dd8122a12ea67514976fac1083feadb,Anuken,2021-09-10 20:33:26,0,0,0,0.00000
Anuken,Mindustry,fc7f689ea4dbbd3b6072792b9dffdb8d4fedfaf9,web-flow,2021-09-10 19:56:42,1,1,2,0.00195
Anuken,Mindustry,7c028ffcb863f16986f04bc9fa2cc511492b6307,Anuken,2021-09-10 17:56:12,59,14,73,0.07129
Anuken,Mindustry,10c3f9e44a2dffc8d24035634e31032d65a3c2be,Anuken,2021-09-10 13:22:39,5,5,10,0.00977
Anuken,Mindustry,b2a634e5e71d10cf08b876ebc4709c8140b3f820,Anuken,2021-09-10 13:17:25,25,4,29,0.02832
Anuken,Mindustry,ae0a70703b05ac27b7f03307f4082063c689de59,Anuken,2021-09-10 02:25:08,36,31,67,0.06543
Anuken,Mindustry,9076325fa1aad7946bef0198e5722a8ab6d51b0b,web-flow,2021-09-09 23:38:56,24,8,32,0.03125
Anuken,Mindustry,08d7390775391916ce926fb81e4ce8b918c03fc7,Anuken,2021-09-09 21:05:00,11,7,18,0.01758
Anuken,Mindustry,cbe188ababf877735e81ee14c22cffb68cec98e0,Anuken,2021-09-09 21:04:55,21,10,31,0.03027
Anuken,Mindustry,abbc25798d35c0581250aa734355d8e97cba8bb6,web-flow,2021-09-09 19:47:08,11,7,18,0.01758
Anuken,Mindustry,a3ede6cf0bf17c35288905753005310089db6ee4,Anuken,2021-09-09 16:08:38,1,0,1,0.00098
Anuken,Mindustry,e997768a0adcf5fee17707114258471d169e7a93,Anuken,2021-09-09 16:08:33,1,1,2,0.00195
Anuken,Mindustry,671098cc28b4c1c886be1c5736e4f87d63bdd2ff,web-flow,2021-09-09 15:16:47,1,0,1,0.00098
Anuken,Mindustry,1a686c44a13cff0c17c0cf024393705dcdcdb6f3,Anuken,2021-09-09 13:59:35,3,1,4,0.00391
Anuken,Mindustry,9e737cd3feb42449d24bbfe0b9ef1627f7b8288c,Anuken,2021-09-09 00:44:31,3,3,6,0.00586
Anuken,Mindustry,deed84f9a3fee9ace357f08164dee8d5befa913d,Anuken,2021-09-09 00:44:26,5,4,9,0.00879
Anuken,Mindustry,868cd4fb0b419f4e4ee70e39a8b1457ee256ba3b,web-flow,2021-09-09 00:40:56,3,3,6,0.00586
Anuken,Mindustry,a5697a7d4b8b7a940d3d448d0ff5336cdcf4a438,Anuken,2021-09-08 19:09:05,13,8,21,0.02051
Anuken,Mindustry,2222330b438c2d74981aa4315c3f0570e40556a5,Anuken,2021-09-08 15:23:37,6,0,6,0.00586
Anuken,Mindustry,cde192b59a871ecfc77cfc39f874fc8edc5db597,Anuken,2021-09-08 13:04:04,6,2,8,0.00781
Anuken,Mindustry,c98eb2edd79be6ad64b608df2c29ef7928ece1ab,Anuken,2021-09-08 12:42:23,1,0,1,0.00098
Anuken,Mindustry,dd7062f0f798845c5e4c2b468bee5e4cea0a33b5,Anuken,2021-09-08 02:32:27,11,6,17,0.01660
Anuken,Mindustry,8adefb7b72b4aa281c1eb12013892a135cb096e6,Anuken,2021-09-07 21:57:17,14,1,15,0.01465
Anuken,Mindustry,5e13f71fde618f29e174b83088b025c877c96cab,Anuken,2021-09-07 21:57:03,28,9,37,0.03613
Anuken,Mindustry,d257adf0c1448ecc232a4eb088ac74722b17a41c,web-flow,2021-09-07 19:20:59,3,2,5,0.00488
Anuken,Mindustry,34d2a0d3a041535d2ed43e0f2118cbe245bc99c6,web-flow,2021-09-07 17:38:43,12,0,12,0.01172
Anuken,Mindustry,efae0d3b6a8f7eeff6fdf5bec737c35b7d4ba5e3,web-flow,2021-09-07 00:45:42,0,0,0,0.00000
Anuken,Mindustry,a393e213264ba8be5fb4b3f3326e78ec3ead3fc2,web-flow,2021-09-06 19:08:22,1,1,2,0.00195
Anuken,Mindustry,5641b4901c50ebfcd661356d065a9389e873ec34,Anuken,2021-09-06 03:01:26,0,0,0,0.00000
Anuken,Mindustry,4da21ba363d893531df8833b64d9a1d53a375c50,Anuken,2021-09-06 00:08:02,16,8,24,0.02344
Anuken,Mindustry,00eca00f1199d3bab4ca730d0c5c800167132662,Anuken,2021-09-05 23:04:04,5,2,7,0.00684
Anuken,Mindustry,508abba2ecfa719e1843b265fef37bcdf41588a8,Anuken,2021-09-05 22:00:21,0,0,0,0.00000
Anuken,Mindustry,87ff876db36c306788e9c73fb6fa71d01e029d4f,Anuken,2021-09-05 22:00:16,9,3,12,0.01172
Anuken,Mindustry,4720f1b87665bcc3390d57dc33dc094eae7b950b,web-flow,2021-09-05 21:06:00,0,0,0,0.00000
Anuken,Mindustry,e35d09fe6284b0ff50937b55397ccc0ecdbf3bbe,Anuken,2021-09-05 16:07:20,45,14,59,0.05762
Anuken,Mindustry,fb74dfa02fbcdd5856374c952dfabb9acf24e64c,Anuken,2021-09-05 16:07:15,3,0,3,0.00293
Anuken,Mindustry,461d87dbef073058bda82f91eef1bf07e70ab869,web-flow,2021-09-05 16:03:57,6,2,8,0.00781
Anuken,Mindustry,cf5d172922018190e2bc5afd88fa23a427e9bfb6,web-flow,2021-09-05 15:21:49,39,12,51,0.04980
Anuken,Mindustry,227fb388b853a4cfdcf01d4b93dd2f35d69184ed,Anuken,2021-09-05 15:18:31,4,4,8,0.00781
Anuken,Mindustry,dedfd8efd327dc6ad7181d790f4dd131a1f39402,Anuken,2021-09-05 15:10:36,6,6,12,0.01172
Anuken,Mindustry,9feedabf07d99173968524ab8d5f81270b73c987,Anuken,2021-09-05 05:18:50,28,5,33,0.03223
Anuken,Mindustry,ed86f50a2f45c0ba816224f9915bba099ddb04be,Anuken,2021-09-05 04:42:47,83,0,83,0.08105
Anuken,Mindustry,e958cce8161e5ff9b911961deba03a146f3c3d76,Anuken,2021-09-05 03:29:02,38,15,53,0.05176
Anuken,Mindustry,89d495fdb1583998a0966bf634bfcfd21e50abb0,Anuken,2021-09-05 03:28:20,4,4,8,0.00781
Anuken,Mindustry,82e659dd80f9b3a83464dc1cc8d659d9c8eb0e00,Anuken,2021-09-05 03:28:15,38,15,53,0.05176
Anuken,Mindustry,393d3a19a391414fc0d5af56bdcf57d33e20e5b7,Anuken,2021-09-05 03:12:28,70,75,145,0.14160
Anuken,Mindustry,f20b9c828c50d6b6385f20834a9f6a401c9aba19,web-flow,2021-09-05 02:30:07,4,4,8,0.00781
Anuken,Mindustry,efe5668c5a13f4f744605a0a4e8d4bf82c87f611,Anuken,2021-09-05 00:37:31,1,1,2,0.00195
Anuken,Mindustry,0331d8c6c4a86035b8c5d58be75cc26dbc4bcc79,Anuken,2021-09-05 00:37:26,1,1,2,0.00195
Anuken,Mindustry,15882016caa4ca7acfe7f205f2a5f0c1aeb5f5ef,web-flow,2021-09-04 22:07:29,1,1,2,0.00195
Anuken,Mindustry,b4b9a4412649bbfc8968060210ceaaf8b87ac396,Anuken,2021-09-04 22:07:15,1,1,2,0.00195
Anuken,Mindustry,063d2ce6c065a71bb52f7683a4e8fd503363085f,Anuken,2021-09-04 22:07:08,2,1,3,0.00293
Anuken,Mindustry,3985620289789d00a144faafd004a15d8475922f,web-flow,2021-09-04 21:43:03,1,1,2,0.00195
Anuken,Mindustry,23d0dfe6bf184e4c7ebe922551dcfae82d5c2562,Anuken,2021-09-04 20:29:14,3,13,16,0.01562
Anuken,Mindustry,0a5b1d1380110a5e6fad526017b126472a6cd5fd,Anuken,2021-09-04 19:23:53,2,2,4,0.00391
Anuken,Mindustry,24b0f445b8a7c61343fd3cb8e0107641bc5b656c,Anuken,2021-09-04 19:23:47,55,8,63,0.06152
Anuken,Mindustry,57cd20e2a1cbbf36685361571199612599ff0e7d,web-flow,2021-09-04 16:49:11,2,2,4,0.00391
Anuken,Mindustry,ed1d4414a0f18337d04321675935607ef4f72005,Anuken,2021-09-04 16:27:15,2,2,4,0.00391
Anuken,Mindustry,dddb282ce345f38dd4798bcae332ffa0292638a2,Anuken,2021-09-04 16:26:07,80,22,102,0.09961
Anuken,Mindustry,3f49807348d46bc9b53ecc070843a2124029ae78,Anuken,2021-09-04 15:27:29,47,9,56,0.05469
Anuken,Mindustry,13ddca750a6ec6543e74f3a7a793f368536a91e9,Anuken,2021-09-04 15:27:26,1,1,2,0.00195
Anuken,Mindustry,c209b0bdaf1cae56116a270ae5286aea1cdeca8c,web-flow,2021-09-04 15:05:06,1,1,2,0.00195
Anuken,Mindustry,264052a95fe79b15838f1a8dcf7c5a196074274a,web-flow,2021-09-04 14:26:42,0,0,0,0.00000
Anuken,Mindustry,b004146015622fac8cea4847653317008b45ca0d,web-flow,2021-09-04 14:18:44,42,4,46,0.04492
Anuken,Mindustry,3901ae1720dc2594ec19ee23f07bc0bc6a177146,web-flow,2021-09-04 14:14:40,0,0,0,0.00000
Anuken,Mindustry,bcf798c2471f95dbb9bab075e7b6f44e4f1551bc,web-flow,2021-09-04 14:14:16,2,2,4,0.00391
Anuken,Mindustry,2dffd525a393944b0f3ec55b369b2d52b2fdfd6c,web-flow,2021-09-04 14:14:04,1,1,2,0.00195
Anuken,Mindustry,d31389efca0ef11b43da7689b193ddc583940808,web-flow,2021-09-04 14:12:13,1,1,2,0.00195
Anuken,Mindustry,ee8683c7347a4518f58d5a2f7ea7a315e6c21243,Anuken,2021-09-04 14:07:13,2,0,2,0.00195
Anuken,Mindustry,8224cc3fceb8bd23791b0beb40bbed7ccfdb9f20,Anuken,2021-09-04 14:03:40,6,0,6,0.00586
Anuken,Mindustry,94a340d3eef1b4383b9c89af679432af81f7c66a,Anuken,2021-09-04 13:59:32,1,1,2,0.00195
Anuken,Mindustry,f8048be429e0f3e09c4023ba502e36ccf355f5e0,Anuken,2021-09-04 13:59:28,1,1,2,0.00195
Anuken,Mindustry,3714077fbe21ae7d52fea1f9352536d3d4431a43,web-flow,2021-09-04 13:58:38,1,1,2,0.00195
Anuken,Mindustry,6984be2172b474f4f436565db7460e8cf4d78769,Anuken,2021-09-04 13:55:28,6,4,10,0.00977
Anuken,Mindustry,48f359ca9ba5b7d7b185731ca00800653df8c336,Anuken,2021-09-04 13:55:23,2,2,4,0.00391
Anuken,Mindustry,9b28eaa3b3e24a78ecea05ec8995ea0a20342844,web-flow,2021-08-30 12:23:58,3,2,5,0.00488
Anuken,Mindustry,2f47f13ef7c8cf95586a45dbd610a6fdc58db39c,web-flow,2021-08-30 02:55:52,3,2,5,0.00488
Anuken,Mindustry,80acea4708b6f4da73d3d62d6fa031e8d765f92a,Anuken,2021-08-29 20:25:26,4,1,5,0.00488
Anuken,Mindustry,cc689fd1148a82b909ba63e0d56bb81ad7b16914,Anuken,2021-08-29 14:26:39,1,1,2,0.00195
Anuken,Mindustry,be5d9154a70db7b035366f70bd7371eb24a038b7,Anuken,2021-08-29 13:12:08,2,0,2,0.00195
Anuken,Mindustry,bb9d7fedf78e9ac4f30728a210e4061da3294062,Anuken,2021-08-29 13:12:03,1,1,2,0.00195
Anuken,Mindustry,71f064bda10915f96fc39a619360c63d7a89818f,web-flow,2021-08-29 12:28:38,2,0,2,0.00195
Anuken,Mindustry,e30d7e998dbb357fe66364fb39d728b3492dbdb7,Anuken,2021-08-29 00:49:39,2,2,4,0.00391
Anuken,Mindustry,c6873a72f6a5e7e1aa355f72ada1b7d163579d0a,Anuken,2021-08-29 00:46:54,4,0,4,0.00391
Anuken,Mindustry,259d0baeb65c6b20d5fceab87d16f38aa9ac6273,Anuken,2021-08-28 20:30:07,165,32,197,0.19238
Anuken,Mindustry,a3270dd9088d9bab24069030596e8f346f59a714,Anuken,2021-08-28 20:29:58,5,0,5,0.00488
Anuken,Mindustry,48d568978b5c7da7f9fd63e52677bb853ad73ea6,Anuken,2021-08-28 18:17:29,16,4,20,0.01953
Anuken,Mindustry,9a7324ce547255a2a4f3de484535bac1c682d62b,Anuken,2021-08-28 18:17:01,6,4,10,0.00977
Anuken,Mindustry,d254d971a9a11710663c55c690f68c74b7223d51,web-flow,2021-08-28 14:53:19,11,0,11,0.01074
Anuken,Mindustry,800f0f4511cd0b3348cbd45ff84a96d1ef101153,web-flow,2021-08-28 13:13:57,1,1,2,0.00195
Anuken,Mindustry,60b2842d821ba39d1b32a9408412955cffc681f2,web-flow,2021-08-28 12:47:11,3,2,5,0.00488
Anuken,Mindustry,f8c7ff0159c1882302812a41bb60e54e31bc0fd0,web-flow,2021-08-28 12:46:08,1,1,2,0.00195
Anuken,Mindustry,4d62b0321fb441d0286718ace987eeaab4d131a1,Anuken,2021-08-28 12:44:42,5,2,7,0.00684
Anuken,Mindustry,6ca28553651486bb32466fea81c26c3403a3de26,Anuken,2021-08-28 02:33:56,11,2,13,0.01270
Anuken,Mindustry,ced97888e43d73811802e3893858e39da1454544,Anuken,2021-08-28 01:51:37,1,1,2,0.00195
Anuken,Mindustry,9f68fe520b78f0f1e272c4c1d25f62fe4225f2d3,web-flow,2021-08-27 15:08:04,4,0,4,0.00391
Anuken,Mindustry,8c32acbc30187e42ca0b499fdd577704879f3020,Anuken,2021-08-27 13:58:08,4,1,5,0.00488
Anuken,Mindustry,bfc9b076515ab9dda85ece16fb4a8c23ca6e9fa7,Anuken,2021-08-27 13:31:18,3,3,6,0.00586
